label,area,mean_intensity,integrated_density,filename,age,channel,region
12,13.0,124.46153846153847,1618.0,J995_ARC_B4_slice3-Ort.czi,adult,glp1r,lower
13,12.0,148.66666666666666,1784.0,J995_ARC_B4_slice3-Ort.czi,adult,glp1r,lower
14,132.0,197.8030303030303,26110.0,J995_ARC_B4_slice3-Ort.czi,adult,glp1r,lower
15,2.0,155.0,310.0,J995_ARC_B4_slice3-Ort.czi,adult,glp1r,lower
16,177.0,197.090395480226,34885.0,J995_ARC_B4_slice3-Ort.czi,adult,glp1r,lower
17,62.0,164.98387096774192,10229.0,J995_ARC_B4_slice3-Ort.czi,adult,glp1r,lower
18,20.0,160.45,3209.0,J995_ARC_B4_slice3-Ort.czi,adult,glp1r,lower
19,9.0,117.77777777777777,1060.0,J995_ARC_B4_slice3-Ort.czi,adult,glp1r,lower
20,201.0,221.80099502487562,44582.0,J995_ARC_B4_slice3-Ort.czi,adult,glp1r,lower
21,154.0,200.87012987012986,30934.0,J995_ARC_B4_slice3-Ort.czi,adult,glp1r,lower
22,66.0,218.1060606060606,14395.0,J995_ARC_B4_slice3-Ort.czi,adult,glp1r,lower
23,61.0,179.37704918032787,10942.0,J995_ARC_B4_slice3-Ort.czi,adult,glp1r,lower
24,84.0,211.77380952380952,17789.0,J995_ARC_B4_slice3-Ort.czi,adult,glp1r,lower
25,60.0,167.28333333333333,10037.0,J995_ARC_B4_slice3-Ort.czi,adult,glp1r,lower
26,70.0,213.81428571428572,14967.0,J995_ARC_B4_slice3-Ort.czi,adult,glp1r,lower
27,85.0,235.65882352941176,20031.0,J995_ARC_B4_slice3-Ort.czi,adult,glp1r,lower
