label,area,mean_intensity,integrated_density,filename,age,channel,region
380,38.0,9.894736842105264,376.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
381,8.0,11.0,88.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
382,9.0,13.666666666666666,123.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
383,67.0,10.253731343283581,687.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
384,1.0,10.0,10.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
385,9.0,9.88888888888889,89.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
386,144.0,14.125,2034.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
387,35.0,10.2,357.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
388,20.0,11.2,224.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
389,26.0,11.346153846153847,295.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
390,10.0,14.3,143.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
391,9.0,9.222222222222221,83.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
392,18.0,11.11111111111111,200.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
393,14.0,11.214285714285714,157.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
394,15.0,11.266666666666667,169.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
395,14.0,11.214285714285714,157.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
396,10.0,14.8,148.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
397,9.0,7.666666666666667,69.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
398,22.0,10.045454545454545,221.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
399,73.0,11.726027397260275,856.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
400,42.0,12.833333333333334,539.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
401,18.0,10.222222222222221,184.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
402,13.0,11.615384615384615,151.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
403,16.0,13.25,212.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
404,19.0,8.421052631578947,160.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
405,14.0,10.714285714285714,150.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
406,2.0,10.0,20.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
407,7.0,8.428571428571429,59.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
408,28.0,8.642857142857142,242.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
409,36.0,13.444444444444445,484.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
410,1.0,14.0,14.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
