label,area,mean_intensity,integrated_density,filename,age,channel,region
97,90.0,180.42222222222222,16238.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
98,94.0,164.64893617021278,15477.000000000002,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
99,23.0,159.91304347826087,3678.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
100,110.0,219.1727272727273,24109.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
101,68.0,157.36764705882354,10701.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
102,3.0,93.66666666666667,281.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
103,7.0,109.42857142857143,766.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
104,13.0,176.6153846153846,2296.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
105,76.0,174.75,13281.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
106,26.0,160.42307692307693,4171.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
107,4.0,152.25,609.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
108,50.0,137.38,6869.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
109,23.0,114.78260869565217,2640.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
110,71.0,190.56338028169014,13530.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
111,14.0,164.42857142857142,2302.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
112,90.0,190.8,17172.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
113,47.0,117.25531914893617,5511.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
114,5.0,131.2,656.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
115,24.0,167.70833333333334,4025.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
116,8.0,161.375,1291.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
117,44.0,131.11363636363637,5769.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
118,37.0,150.83783783783784,5581.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
119,84.0,161.6547619047619,13579.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
120,142.0,222.3661971830986,31576.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
121,4.0,111.25,445.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
122,26.0,168.73076923076923,4387.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
123,26.0,165.46153846153845,4302.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
124,90.0,165.13333333333333,14862.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
125,1.0,160.0,160.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
126,99.0,181.15151515151516,17934.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
127,77.0,157.76623376623377,12148.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
